PERSON,Count
donald trump,112404
hillary clinton,86370
clinton,47774
bernie,17387
trump,14939
marco rubio,10144
wolf,10010
bernie sanders,8596
♪ ♪,8123
chris,7845
hillary clinton's,7755
bill clinton,7277
john,6965
john kasich,6922
mike,6489
obama,6196
paul,6049
mitt romney,5864
hillary,5145
bush,5137
david,5031
paul ryan,4704
putin,4619
jeb bush,4518
donald trump's,4478
anderson,4388
jeff,3736
reagan,3491
anthony,3452
john mccain,3018
brian,2961
vladimir putin,2842
tim kaine,2839
ronald reagan,2476
jim,2404
michael,2357
don,2292
ben carson,2265
george w. bush,2181
chris christie,2138
dana bash,2112
rubio,2041
dana,2029
jeff zeleny,1932
elizabeth warren,1919
anderson cooper,1889
jeffrey,1888
matt,1829
joe,1814
michelle obama,1800
john berman,1774
rudy giuliani,1728
kellyanne conway,1720
tom,1605
gloria,1584
joe biden,1578
mike pence,1575
steve bannon,1567
jim acosta,1555
phil,1546
johnson,1539
don lemon,1401
brooke baldwin,1393
otezla,1386
scalia,1370
sarah palin,1366
john king,1340
ben,1307
marco,1284
comey,1279
mark preston,1262
john kerry,1238
chris cuomo,1227
david duke,1214
jim sciutto,1201
james comey,1201
carson,1173
khan,1146
gary johnson,1144
x1,1131
nixon,1106
larry,1104
kerry,1072
god,1054
brianna keilar,1038
scott,1030
donald,1021
jeb,1008
boris,976
joe johns,967
steve,954
pamela brown,950
george,944
jesus,930
al gore,924
andy,913
invokana,892
alison,889
fidel castro,888
jason carroll,867
barbara starr,861
kim jong-un,859
george howell,856
flynn,851
eric,846
bill clinton's,842
huma abedin,835
mitch mcconnell,832
tim,799
martin,795
gloria borger,793
evan,779
romney,760
harry reid,759
corey lewandowski,752
peter,752
evan perez,740
jason,737
nick,711
castro,709
margaret,708
jeffrey lord,695
bin laden,694
nick valencia,692
erdogan,686
van jones,683
kasich,680
george bush,674
kaine,673
david gergen,671
david cameron,668
loretta lynch,667
victor blackwell,667
sarah,663
colin powell,657
kennedy,656
warren,654
heartburn,650
nancy,641
paul manafort,640
ron,628
miguel,622
erin burnett,621
david chalian,612
kelly,612
craig,611
jeanne moos,607
klan,598
carl,596
boris sanchez,595
kevin,593
graham,588
dr.,583
marijuana,578
david axelrod,576
giuliani,569
john.,560
kim,558
max,556
jack,550
hamilton,545
sanjay gupta,543
antonin scalia,539
cruz,535
john podesta,535
nic robertson,530
alisyn,526
ron brownstein,526
dan,525
jamie,524
michelle kosinski,524
michael flynn,518
pope francis,515
lee,513
usaa,506
corey,505
jill stein,503
tom foreman,501
kellyanne,490
richard nixon,484
rand paul,481
donald j. trump,476
saddam hussein,473
rick,473
marco rubio's,472
trulicity,471
♪ ♪ ♪,471
martin savidge,463
michael smerconish,458
sam,455
jeffrey toobin,454
jonathan,454
osama bin laden,450
netanyahu,445
lindsey graham,440
nancy reagan,424
paul ryan's,423
fredricka whitfield,420
pamela,416
brooke,412
jessica,408
randi kaye,404
president,403
mccain,403
jublia,401
alex,400
nick paton,395
sarah murray,394
john boehner,394
miguel marquez,393
gore,387
david gregory,386
trumps,386
♪tch,384
george h.w.,384
jared kushner,383
alison kosik,382
aliskiren,381
rick perry,380
isil,379
angela merkel,378
jeff sessions,378
scott walker,377
salah abdeslam,376
michael bloomberg,359
matthew chance,357
wolf blitzer,350
berman,345
billy bush,344
mitt romney's,343
donald trump jr.,343
barbara,342
jimmy carter,342
james,338
monica lewinsky,336
eugene scott,332
raymond james,332
ashleigh banfield,329
jason rezaian,329
sally,327
kelly ayotte,326
paula,326
chuck schumer,324
donna,319
brady,318
elizabeth,315
karen,315
abraham lincoln,315
maria,314
bob,313
rick scott,312
marco polo,312
omar mateen,312
bill cosby,310
bashar al assad,308
patrick,305
ben ferguson,303
michael phelps,301
jfk,300
colin kaepernick,299
eric trump,297
dan simon,296
jackie kucinich,295
henry kissinger,295
michelle obama's,294
bob corker,293
rick santorum,291
rex tillerson,289
ian lee,288
benjamin netanyahu,288
maria cardona,287
angela,285
michelle,285
hep c.,284
ben wedeman,280
ivan watson,280
jackie,274
merrick garland,269
chuck,269
gorbachev,267
raul castro,267
matthew,265
betsy,263
paul cruickshank,259
david bowie,259
david petraeus,259
douglas,259
burnett,258
john phillips,258
gary tuchman,256
susan collins,253
dave,253
carol,252
jeb bush's,252
john miller,251
aveeno®,250
jon bon,249
barbara bush,249
charlie,248
♪ tresiba,248
patrick 2,247
max foster,247
fred pleitgen,245
ali,245
bob baer,242
natalie allen,242
thomas,242
george.,240
errol louis,240
hilton garden inn,240
lebron james,239
patsy,236
robert,236
rahami,235
muhammad ali,235
jim.,233
♪ usaa,233
george michael,232
lynn,232
jean casarez,231
martin o'malley,231
bill de blasio,230
boris johnson,229
jim comey,228
biden,226
jason miller,226
kim jong,225
chris wallace,225
christine romans,225
harry,225
howard stern,225
john vause,224
angela rye,224
kayleigh mcenany,222
brianna,222
michaela,220
patty,219
kyung lah,218
carl bernstein,216
martha,215
walter scott,215
prince,214
john lewis,212
taylor,211
joseph,210
powell,210
mark cuban,210
gary,209
bloomberg,209
chuck jones,208
aleve pm,208
makesheart,207
andy scholes,207
jennifer gray,206
conquer heartburn,206
scholl,205
ready ♪,205
james mattis,205
dick cheney,203
matt lauer,203
mris,202
heidi cruz,202
benjamin moore,202
peter bergen,201
van,200
mark,200
tom fuentes,200
kayleigh,200
derek van dam,199
don jr.,198
phil mudd,198
barry,198
lamont scott,198
brexit,196
kate,196
inn,195
bobby,195
donna brazile,195
judas,195
john kasich's,194
george washington,194
bernie sanders',194
peter king,193
amanda carpenter,193
andrew,192
chelsea clinton,191
michael holmes,190
errol barnett,189
allison,187
anthony weiner,187
kim jong-un's,186
ronald reagan's,186
mayor,185
wendy,183
ed lavandera,183
douglas brinkley,182
mcconnell,182
bakari,182
carter,182
rick snyder,181
keratin color,181
gerald ford,181
trayvon martin,181
♪ ♪jake,181
jennifer,179
elise labott,179
john f. kennedy,178
alan,178
andrea,177
mac,177
piggy,177
bobby knight,176
jesus christ,176
jeremy diamond,176
osteo bi-flex,175
jerry,174
bob dole,174
al,174
evan mcmullin,173
richard,172
mike flynn,172
sanders,171
newt gingrich,171
emoji,169
michaela pereira,169
deborah,169
kaepernick,166
marie callender's,166
williams,165
michael weiss,165
jo cox,165
joey,164
jack kingston,164
victor,164
mike lee,162
rick tyler,162
roger zapata,161
joel silverman,161
chris collins,161
hurricane matthew,161
bill,160
oprah,160
audi,159
kevin madden,158
diane,158
david brown,158
ruth,156
glenn beck,156
james brown,156
javaheri,154
janet yellen,153
driver ♪,153
george w. bush's,153
massmutual,152
henderson,149
bill kristol,149
katrina pierson,148
robby mook,147
donald jr.,147
erin burnett ',146
ross,146
michael hayden,145
whoooo,145
saddam,144
jerry west,144
john avalon,144
rosie o'donnell,144
charles de gaulle,143
mohamed abrini,143
john bolton,143
eugene,143
hillary rodham clinton,143
gliniewicz,142
bob beckel,142
joey jackson,142
chris rock,142
jimmy kimmel,142
jackson,141
doug,141
bryan,140
chad myers,140
michael jackson,140
chuck grassley,139
bannon,138
tim cook,138
becky anderson,138
jimmy,138
william,137
martin luther,137
vladmir putin,137
nancy pelosi,137
♪ ♪ one,137
anthony weiner's,136
andrew cuomo,136
ron johnson,136
speaker,135
fidel castro's,135
roger stone,135
glenn,134
richard quest,134
duncan,133
judy,132
brynn gingras,132
josh,132
jordan,132
jesse jackson,132
chris christie's,131
ron paul,131
♪ jingle,131
sara murray,131
errol,130
smith,129
chris matthews,129
susan,129
jack kemp,128
vladamir putin,128
michael nutter,128
andrew stevens,128
mark kirk,128
benefiber,127
graffiti,126
harry truman,126
john brennan,126
cosby,125
barry bennett,125
quinta,125
mm,125
katie ledecky,125
ben carson's,125
abe,125
anna,124
♪ kellogg's,124
tom foolery,124
cheryl,124
mary katherine,123
roger,123
charles blow,123
john mccain's,123
tom price,122
it.s,122
anthony bourdain,122
andy dean,121
kahn,121
brad,121
monica,121
scott pruitt,121
phil black,121
al awlaki,120
cracker barrel,120
larry sabato,120
charles de gaulle airport,120
namenda xr,119
c. one,118
growwwlph,117
katy perry,117
madeleine albright,117
chris murphy,115
larry king,115
mary,115
al sharpton,115
suzanne malveaux,115
tim scott,114
tim kaine's,114
lisa,114
jomana karadsheh,114
tom brady,114
abby,114
mccarthy,114
susana martinez,114
breitbart,113
john glenn,113
lyndon johnson,113
joni ernst,113
safelite,112
rene marsh,112
christopher,111
jamir dixon,111
xarelto,111
jack kennedy,111
huma abedin's,111
larry david,111
steve mnuchin,110
austin,110
sam clovis,110
betsy devos,109
howard dean,109
george clooney,109
christine,109
jason johnson,108
mark zuckerberg,108
bill weld,108
bashar al,108
rosa flores,108
laura bush,107
michael brown,107
michael jordan,106
paula jones,106
laura,106
patrick murphy,106
chris moody,105
kent,105
jamie gangel,105
metris,105
sunlen,105
andrew jackson,104
sono qui,104
khizr khan,104
ma... marco,104
paul begala,103
brian stelter,103
henry,103
marco polo',103
terry,103
john kennedy,103
john kelly,102
alicia machado,102
chairman,102
neoplasia syndrome type,102
oprah winfrey,102
joe arpaio,101
allison chinchar,101
s.e.a.l.,101
murphy,101
steve king,101
franklin roosevelt,101
fred,101
john kirby,101
jones,100
lifelock,100
george stephanopoulos,100
lebron,100
mike pence's,100
athena jones,100
shimon peres,99
emphysema,99
michael cohen,99
david mckenzie,99
polaris,99
jerry brown,99
james clapper,98
stephanie elam,98
wilbur ross,98
alex burns,98
seltzer heartburn,98
♪  anthony,98
michael dukakis,97
strawberry,97
jim jones,96
michael moore,96
croix,96
barry goldwater,96
pat buchanan,96
jay-z,95
claritin-d.,95
bill o'reilly,95
jeanette,95
tony,95
♪ miller,95
yasmin belo-osagie,95
anna navarro,95
carpe diem,94
sarah palin's,94
yada yada yada,94
vladimir putin's,94
♪ beth,94
lindsay graham,93
mucinex,93
♪safelite repair,93
eric bradner,93
brown,93
stein,93
linda,92
TOPICS,92
kelly ann,92
u.n,92
george zimmerman,92
anthony michael hall,92
david french,91
donald trumps,91
isaac,91
ahmad khan rahami,90
sean penn,90
nelson,90
rebecca berg,90
al shabaab,90
happening,89
penn,89
caylee,89
danny,89
ohhhhhh,89
george wallace,89
hillary rodham,89
erin mclaughlin,89
madison,88
chad,88
isaac hou,88
jeh johnson,88
brian todd,88
♪ one coat,87
gray,87
bernie sanders's,87
ivana,87
mike bloomberg,87
tammy,87
robert gates,86
ginsburg,86
dean,86
tom steyer,85
brianna keeler,85
paul callan,85
reid,85
fareed zakaria,85
glenn frey,85
john roberts,85
whitfield,84
mornin,84
m.j.,83
barbara boxer,83
coy wire,83
tom lobianco,83
cheney,83
malcolm,83
peter beinart,83
dylan,83
jessica schneider,82
jessica snyder,82
davis,82
jim acosta.,82
clean,82
eric holder,82
before7,81
carl icahn,81
john podesta's,81
jim bittermann,81
kelly ann conway,81
ken starr,81
beth,80
ooph,80
nick.,80
♪♪,79
bernie sanders.,79
david swerdlick,79
katrina pearson,79
ralph nader,79
john avlon,79
robert levinson,79
diana,79
malveaux,79
rawr yeti,78
william weld,78
allyson,77
david brock,77
abrini,77
m.j. lee,77
michelle fields,77
mar-a-lago,77
kevin nealons,77
ken,76
baker,76
baltimore,76
rupert murdoch,76
debbie reynolds,76
xifaxan,76
nig♪,76
mitt,76
brent thompson,75
severeng crohn,75
michael.,75
li,75
eu,74
de blasio,74
kelley,74
pedram javaheri,73
dwight eisenhower,73
tim ryan,73
zarqawi,73
lewandowski,73
danny cevallos,72
botox,72
97?97,72
james baker,72
basil,72
teddy roosevelt,72
aaron,72
ron.,72
teddy brosevelt,72
john walsh,72
jim crow,72
voya,71
tillerson,71
nikki haley,71
zarif,71
juliet,71
jerry falwell jr.,71
don king,70
adam schiff,70
mark burns,70
ammon bundy,70
tom cotton,70
scott brown,69
erica,69
cam newton,69
jim baker,69
james comey's,69
josh earnest,69
stelara®,69
manafort,69
michelle kaczynski,69
januvia,69
johnny carson,69
john ramsey,68
kim kardashian,68
jennifer granholm,68
joe manchin,68
charles krauthammer,68
cameron,68
max boot,67
peter thiel,67
alan dershowitz,67
muhammad ali's,67
thomas jefferson,66
donna brazil,66
randy,66
smart kid,66
terry branstad,66
s.e.a.l,66
neil,66
susan rice,66
david friedman,65
laquinta,65
boris epstein,65
anis amri,65
haley,64
steven miller,64
michael howard,64
craig wilson,64
luke,64
taltz,64
broheim,64
al baghdadi,64
karen finney,63
dan quayle,63
max strength,63
joyce,63
elizabeth cohen,63
ahmad rahami,63
garland,62
jane,62
gillian turner,62
pence,62
betty shelby,62
natalie,62
bin laden's,62
colin powell's,62
mike shields,61
rosie,61
mary schiavo,61
michael smith,61
ed lavendera,61
ed,61
john lennon,61
robin,61
roy cooper,61
gary tuckman,61
kenneth,61
♪ donald trump,61
steve moore,61
castile,60
uncle john,60
kanye west,60
ryan,60
bill carter,60
rod],60
rod here,60
dan pfeiffer,60
bob cusack,60
patrick 1,59
bobby kennedy,59
john edwards,59
jacob,59
charles keating,59
lobster lover's,59
john allen,59
bill cosby's,59
bertolli,58
stephanie,58
george foreman,58
secretary,58
colin,58
jackie kennedy,58
colin kaepernick's,58
jim clyburn,58
pat mccrory,58
buck sexton,58
howard,58
kendrick lamar,58
roberts,58
juliette kayyem,58
gretchen carlson,58
bernie sanders campaign,58
poppy,58
george bush's,57
george patton,57
john cornyn,57
oren lieberman,57
bernie sanders supporter,57
ben sass,57
martin luther king jr.,57
eric garner,57
mark burnett,57
kevin jorgeson,57
evelyn,57
stephen bannon,56
versus clinton,56
dalton,56
al shabab,56
alexander hamilton,56
richard burr,56
nick robertson,55
paul manafort's,55
hubert humphrey,55
clarence thomas,55
george herbert,55
thope,55
pierce,55
jessica leeds,55
alice anne,55
harriett,55
mcmullin,55
alice stewart,55
jason carol,55
bee lecithin lecithin.,55
xiidra,55
hussein,55
muhammad lila,54
lo mein,54
nightclub,54
♪ ♪virgin,54
kushner,54
johnny manziel,54
szechwan chicken,54
david soucie,54
anthony kennedy,54
michael reagan,54
cory booker,54
clark,54
sweet st. thomas nice,54
jonathan martin,54
pat toomey,54
ben stein,54
patrick healy,54
paolo,53
jon stewart,53
kevin mccarthy,53
hugh hewitt,53
christina grimmie,53
lynch,53
tim russert,53
tony blair,53
karen maginnis,53
kristin,53
josh rogan,53
sarah huckabee,53
anderson valley brewing,52
kissinger,52
sarah morgan,52
g.i.,52
tim tebow,52
george washington's,52
carlos,52
juanita broderick,52
letty muñoz-gonzalez,52
niagara,52
bundy,52
elton john,52
ashleigh,52
camille cosby,52
martin luther king,52
mj lee,51
klan values,51
thinkorswim,51
jerry falwell,51
betsy mccoy,51
mark lamont,51
king,51
♪ ♪ jon batiste,51
coricidin hbp,51
rob portman,51
dennis hastert,51
maggie haberman,51
tim miller,50
lincoln,50
errol lewis,50
bill richardson,50
eric schneiderman,50
fredericka whitfield,50
juan,50
kirk,50
rachel crane,50
harris,50
rick lazio,50
bill weir,50
hillary rosen,49
anderson.,49
gupta,49
tom ridge,49
george h.w. bush,49
♪ americans,49
kanye,49
orrin hatch,49
george p. bush,49
anthony wiener,49
patrick zamarripa,49
mmmmhmmm,49
ben sasse,49
jonathan mann,49
mussolini,48
joe biden's,48
dan rather,48
jon huntsman,48
leon,48
florence henderson,48
glen beck,48
calmer,48
nari,48
george w.,48
gadhafi,48
boehner,48
david cameron's,48
twitter,48
miles o'brien,48
chris frates,47
bill nelson,47
saddam hussein's,47
hrc,47
ryan williams,47
john paul ii,47
eric cantor,47
pat,47
dayquil liquid,47
mike tyson,47
mark lamont hill,47
jake,47
robert kennedy,47
johnny,47
edward nero,47
stephen colbert,47
jonathan.,47
evan mcmullen,47
sterling,46
greg abbott,46
john deere,46
adam kinzinger,46
mel,46
patrick oppmann,46
vice,46
katie,46
chris stevens,46
paradigm,46
erica hill,46
huma,46
jihadi john,46
dennis,46
jim brown,45
john thomas,45
flo,45
elizabeth warren's,45
christine brennan,45
d. e. l,45
scott kelly,45
hurry,45
ian,44
david letterman,44
samuel,44
tough,44
ston,44
keith lamont scott,44
helloooo crispy,44
monica langley,44
linda mcmahon,44
melinda,44
harry reid's,44
ford,44
michael slager,44
bill bratton,44
john quincy,44
joe heck,44
maggie hassan,44
♪ reddi-wip,44
ethan,44
hyde,43
nigel farage,43
poppy harlow,43
we(laughter)lford,43
u.n.,43
lanhee chen,43
kaboom,43
william porter,43
chris coons,43
james woolsey,43
♪jake,43
dan.,43
mark kelly,43
simpson,43
james arthur ray,43
julie,43
kyung,43
edward archer,43
peter.,43
hassan,42
karl rove,42
patsy ramsey,42
patrick kennedy,42
bob dylan,42
anderson cooper's,42
beyonce,42
mangia,42
omar mateen's,42
♪ dun-dun,42
jonbenet,42
jose,42
elizabeth taylor,42
patricia smith,42
tamir rice,42
richard roth,42
credit karma,41
nooo♪ ♪,41
lobster mac-and-,41
lucy,41
maeve reston,41
gloria steinem,41
lover,41
hill,41
mark foley,41
mark o'mara,41
al smith,41
jennifer palmieri,40
joaquin guzman,40
rafael romo,40
lee harvey,40
robert zimmerman,40
frederick pleitgen,40
melissa bell,40
eisenhower,40
george romney,40
♪ ♪  anthony,40
montrell jackson,40
armstrong williams,40
pat smith,40
jim mattis,40
david duke's,40
michael james,39
aaron david miller,39
doug brinkley,39
charles stephens,39
elaine chao,39
watson,39
c. hep,39
randy kay,39
jesse hartnett,39
jomana,39
natalie cole,39
van.,39
patricia,39
humayun khan,39
shinzo abe,39
j3,39
james ray,39
palin,39
ma,39
fidel,39
corey booker,38
jaxie,38
nice,38
keith ellison,38
barbara star,38
john weaver,38
mansour,38
reynolds,38
john sununu,38
serena williams,38
ryan zinke,38
mnuchin,38
hussein obama,38
john kerry's,38
joel benenson,38
zicam,38
jennifer lawrence,37
lochte,37
thompson,37
