PERSON,Count
maria,23859
♪ ♪,10565
neil,9794
joe biden,8992
larry,8690
biden,7852
david,6275
elizabeth,5450
cheryl,4442
donald trump,3520
kennedy,2873
kevin mccarthy,2415
lauren,2169
ron desantis,2098
golo,2027
mccarthy,1993
mike,1986
jack,1932
brian,1890
joe,1855
jackie,1786
sam,1560
james hardie,1484
jim jordan,1465
jay powell,1416
joe biden's,1373
taylor,1368
putin,1270
jeff,1238
susan,1122
kevin,1116
maria bartiromo,1027
john,1012
kamala harris,973
♪ ♪ ♪,805
invesco qqq,787
ashley,768
charles,761
matt,757
chris,753
joanna gaines,752
edward lawrence,743
steve,743
charlie,716
janet yellen,704
♪ liberty,674
reagan,670
nancy,667
a.i.,663
hillary clinton,642
chuck schumer,622
larry kudlow,596
james comer,590
michael,583
trump,580
jamie dimon,573
edward jones,571
powell,567
johnson,564
jason,560
dr.,558
jack smith,539
dave,530
tom,522
ben,515
voya,495
kelly,483
lee,479
madison,467
covid-19,466
tim scott,460
alvin bragg,458
eric adams,456
gerry,446
ronald reagan,422
christopher,420
david weiss,418
paul,416
jim,412
joe concha,410
mike johnson,408
sam bankman-fried,407
merrick garland,402
charles payne,396
gavin newsom,392
hillary,389
madison alworth,384
peter,365
martha,365
john kerry,363
jerome powell,359
elon musk,357
mounjaro,355
warren,344
brian brenberg,344
james,343
charlie gasparino,342
vladimir putin,339
god,336
clinton,335
harris,330
dan,324
peter doocy,317
joe manchin,316
jordan,315
adam,311
jonathan,309
jublia,307
j.p.,302
benjamin netanyahu,292
elizabeth macdonald,291
ashley webster,290
hunter biden,284
jason smith,283
mark tepper,279
jackie deangelis,277
jimmy,275
lydia hu,272
max,270
mm,268
steve moore,267
scott,265
jpmorgan,264
leg,263
edward,259
marijuana,258
bush,258
maria:,257
mark zuckerberg,256
fauci,256
john kirby,253
♪ one,252
eric,249
adam johnson,246
kevin o'leary,245
ken,240
ron johnson,238
tim,234
kenny polcari,232
steve hilton,232
bill clinton,229
dagen,228
gerri willis,228
mitch mcconnell,228
andrew,225
john ratcliffe,220
gordon chang,219
chris christie,219
john lonski,217
♪liberty,214
netanyahu,213
bernie,211
harry,208
sarah,206
salonpas,202
dana,202
need mulch,202
abbott,201
jerry,201
stu,198
hunter biden's,194
nucala,192
xi,192
pete buttigieg,190
austin,190
james biden,189
jimmy carter,189
mike lee,189
robert,187
elizabeth warren,184
♪ maria,183
jack keane,181
chairman,180
david asman,180
gary,177
meta,175
mike pence,174
rand paul,174
karine jean,173
greg abbott,172
jim biden,171
jack hough,170
kim,170
michael lee,169
kevin hassett,168
luke,164
alex,163
carleton,162
karine jean-pierre,161
lee carter,160
phil,160
jamie,159
que estamos viviendo ahora,159
andy,159
de vivir de esta viviendo,158
como la,158
dylan mulvaney,156
brian kilmeade,156
mike murphy,155
jake sullivan,155
kathy,155
gary kaltbaum,152
jimmy failla,152
kohler,149
gary gensler,148
joe biden.,142
bobby,141
xi jinping,140
tammy bruce,138
andy biggs,138
mark,138
marshall,137
wifi,136
sam altman,136
tim cook,135
mike tobin,135
kt mcfarland,135
schumer,135
rick scott,134
marc siegel,134
david bahnsen,133
anthony blinken,132
nixon,132
brandon johnson,131
raymond james financial advisor,130
don,130
thomas,130
mark meredith,129
glenn youngkin,129
zicam,129
claudia tenney,128
steve scalise,127
tom cotton,127
aaron cohen,127
ron de santis,127
kellyanne conway,125
bridgett,123
nancy mace,123
alexandria ocasio-cortez,123
miranda devine,122
bret,122
george soros,121
zuckerberg,121
humana,121
jessica,121
marty,120
devon archer,120
alan dershowitz,119
ken fisher,118
♪ maria:,118
aaron,118
roger marshall,117
chuck grassley,116
john fetterman,116
bob,115
pat fallon,115
martha maccallum,115
dennis,114
president,114
doug,112
prince harry,112
martin,111
liz peek,111
michael waltz,111
bill,111
nikki haley,110
lee zeldin,109
nancy tengler,108
john carney,107
monica,107
charles:,106
tom homan,105
marco rubio,105
trey yingst,105
al,105
alan,105
ed yardeni,104
william,104
george w. bush,104
lauren simonetti,103
dagen mcdowell,103
ahhhhh,102
jonathan hoenig,102
carlos,102
michael mccaul,101
monica crowley,101
john catsimatidis,101
patrick,99
nancy pelosi,99
tom brady,99
teddy,98
john roberts,98
susan li,97
donald trump's,97
ben domenech,97
shingrix,97
george santos,97
joni ernst,97
josh hawley,96
paul volcker,94
john durham,94
mark mahaney,94
nah,94
george washington,94
silent,93
maria.,93
suite-,93
kohl,92
alphabet,92
bernie sanders,91
doug burgum,91
clark,91
steve forbes,91
jon levine,91
baker,91
stephen moore,90
bloomberg,89
rick perry,89
michael cohen,89
mitt romney,89
edward jones ♪,88
rick,86
douglas,86
mar-a-lago,86
kevin mccarthy's,86
chuck,86
david solomon,85
scott perry,85
jamie raskin,85
matthew whitaker,84
carl,84
eric schmitt,84
tom emmer,84
tom selleck] joanne,84
anthony,84
obama,83
tiana,83
mcconnell,83
jonathan turley,83
todd piro,82
jfk,82
♪ neil,82
moderna,82
scott martin,82
carol roth,81
nick,80
bob nardelli,80
mayorkas,80
kristin,80
zeposia,80
darrell issa,79
francis suarez,79
tom selleck,79
george,79
bill melugin,78
john kennedy,78
ilhan omar,78
bob menendez,78
gregg,77
stephanie,77
murphy,77
doug collins,77
♪♪,77
bill ackman,76
bill lockwood,76
lloyd austin,76
jason rantz,76
grassley,75
mike baker,75
patrick mchenry,74
williams,74
kellyanne,74
tim burchett,74
larry mcdonald,74
katie,74
diane,73
jay,73
kyle,72
devin,72
chad wolf,72
kirby,72
al gore,72
avalarahhh ahhh,71
jeff van drew,71
jim bianco,71
jack smith's,71
luke lloyd,71
joe lavorgna,71
david nicholas,71
bill barr,71
trumps,70
m2,70
michelle obama,70
jon najarian,70
jason katz,70
smith,69
jennifer granholm,69
keith fitz-gerald,69
brandon,68
kelly o'grady,68
anthony fauci,68
ahora puedes mantener,68
rudy giuliani,68
liz,68
para hacer,68
avalarahhhhhh,68
pero todavía tenemos,67
barr,67
robert f kennedy junior,67
ross,67
el hogar del,67
keith kellogg,66
matt whitaker,66
david nelson,66
ben carson,65
♪ j.p.,65
pete hegseth,65
tom fitton,65
bill maher,65
ronna mcdaniel,65
mark green,64
bret baier,64
lou basenese,64
james freeman,64
arthur,63
lindsey graham,63
bill mcgurn,63
barry,63
karl,62
jamie comer,62
phil blancato,62
jen psaki,62
wolf,62
sam bankman-fried's,62
nelson,62
hillary clinton's,62
bill cassidy,62
leo terrell,61
tammy,61
jason chaffetz,61
ron desantis',61
jesus,60
closing bell,60
kim jong-un,60
ken paxton,60
peter schweizer,60
g6,60
dennis gartman,60
peter morici,60
peyronie,59
sandra smith,59
jay powell's,59
abby,59
sharon,59
carlos jimenez,59
gary shapley,58
wonderful,58
douglas murray,58
alex murdaugh,58
dick,58
ron,58
blinken,57
k-12,57
phil flynn,57
alan greenspan,57
richard,57
andy mccarthy,57
verzenio + fulvestrant,56
joe borelli,56
david:,56
brian moynihan,56
brady,56
mike waltz,55
jim grant,55
sam dewey,55
verzenio,55
macdonald,55
don lemon,55
thomas hoenig,55
jeff bezos,55
richard nixon,54
kendrick,54
♪ synth,54
jennifer,54
weiss,54
graham,53
jill biden,53
goli,53
roth,53
shah gilani,53
tony gonzalez,53
brenda,53
mark penn,52
avalarahhhhh,52
andy puzder,52
keytruda,51
george bush,51
judy,51
mike wilson,51
russell fry,51
kaylee,51
robert o'brien,51
robert ray,51
michael mccall,50
john reese,50
brandon judd,50
jude children's,50
marty makary,50
marianne williamson,50
joseph,50
granholm,49
mollie hemingway,49
john levine,49
maria bartiromo's,49
michael jordan,49
dan niles,49
evan,49
gpu cloud operator,49
newt gingrich,48
etfs,48
nichols,48
ron klain,48
tums+ heartburn +,48
alvin bragg's,48
lisa,48
jennifer griffin,48
devon archer's,48
joe rogan,48
lydia,48
dan meuser,48
michelle,48
gordon,48
jim jordan's,48
russell,47
ken griffin,47
alex hogan,47
katie britt,47
jim farley,47
kenny,47
eli lilly,47
ben levisohn,47
mark levin,47
kerry,47
ray wang,47
ford o'connell,47
♪blowin',46
jeff paul,46
charlie kirk,46
robert kennedy,46
andrew mccarthy,46
aishah hasnie,45
randi weingarten,45
sarah huckabee,45
jack ma,45
markwayne mullin,45
elizabeth mcdonald,45
♪ ♪blowin',45
uncle sam,45
dan goldman,45
sullivan,44
mike turner,44
steppe,44
bill hagerty,44
nancy lazar,44
carvana,44
tesla,44
james comey,44
warren davidson,44
adam schiff,44
david webb,44
jon,44
mark warner,44
linda,43
vladmir putin,43
don luskin,43
carlos gimenez,43
nick timiraos,43
cohen,43
senator,43
donald j. trump,42
sally,42
gregg jarrett,42
hans,42
greg murphy,42
ramaswamy,42
webster,42
stephen miller,42
jeb bush,42
carlos.,42
john brennan,42
varney,41
chris bedford,41
bragg,41
jack lew,41
thomas jefferson,41
jonathan ward,41
♪ ♪ kennedy,41
sam morrison,41
mick mulvaney,41
[ forde ] replacing marcia's,41
carter,41
craig,40
g.,40
carl icahn,40
karl rove,40
brian belski,40
chad pergram,40
jeffrey,40
devin archer,40
galantas gold,40
abraham accords,39
rob luna,39
chad,39
bitcoin,39
marsha blackburn,39
haley,39
tony bobulinski,39
charles schwab,39
gina raimondo,39
mary daly,38
♪ elizabeth,38
beth van duyne,38
joanie,38
john.,38
susan rice,38
hillary vaughan,38
twitter,38
michael barr,38
greg,38
gary k.,38
anna paulina luna,38
john williams,38
david axelrod,38
anton,38
jeffrey epstein,38
buddy carter,38
david rubenstein,38
pete,38
robert kaplan,37
matt rosendale,37
hannah,37
john james,37
judy shelton,37
robert f. kennedy,37
bret baer,37
alejandra mayorkas,37
brock pierce,37
macron,36
dana perino,36
meghan,36
damar hamlin,36
greg palkot,36
kash patel,36
youngkin,36
andy barr,36
andrew bary,36
tucker carlson,36
victoria fernandez,35
li,35
michael pillsbury,35
lankford,35
jeremy siegel,35
byron york,35
jimmy lai,35
tony,35
zelensky,35
francey,35
letitia james,35
phil murphy,35
osama bin laden,35
george floyd,35
bob iger,35
julie,35
jen y,35
tiana lowe,35
biden administration,34
♪ -,34
apps,34
raymond james,34
beth,34
james carafano,34
joe] sacrifice,34
carleton english,34
musk,34
brian mast,34
steve bannon,34
james clapper,34
andrea,34
diana,34
alex epstein,34
david friedman,34
roger williams,33
john thune,33
marsha,33
devin nuñes,33
bryan,33
david spunt,33
lawrence jones,33
hunter,33
♪ david:,33
henry kissinger,33
dershowitz,33
richard fowler,33
john brown,33
christopher olivarez,33
jerry nadler,33
tom dupree,33
archer,33
tommy tuberville,33
terry,33
robert f. kennedy jr.,33
david malpass,33
♪ lauren,33
steve harrigan,33
dana peterson,33
ashley moody,33
eddie ghabour,33
henry,32
secretary,32
ken buck,32
beth stewart,32
jen x,32
messi,32
paul hickey,32
kitty litter,32
biden meeting,32
michael faulkender,32
rubio,32
bill pulte,32
mako,32
mako robotic-,32
wendy,32
dan crenshaw,32
biden keeps,32
james lankford,32
stuart varney,31
gerry baker,31
laura,31
kim reynolds,31
scott redler,31
jodey arrington,31
rebecca walser,31
jd vance,30
juan,30
teddy weisberg,30
keane,30
justin trudeau,30
jen z.,30
jeffrey gundlach,30
steve miller,30
brian kemp,30
maria;,30
q4,30
mark simone,30
william la jeunesse,30
kelly carter,30
siegel,30
john mccain,30
alina habba,30
bill bennett,30
joey,30
keith,30
scott fitzgerald,29
ralph norman,29
barbara,29
czar john kerry,29
dean,29
jamie dimon's,29
speaker,29
ed,29
evs,29
kt,29
vice,29
davis,29
donald trump jr.,29
♪ jack,29
james gorman,29
betsy devos,29
khan,29
martin luther,29
eric schwerin,29
desantis,29
maga republicans,29
salonpas lidocaine,29
jack brewer,29
carlos jiminez,29
modelo,29
lyndon johnson,28
msci,28
austan goolsbee,28
peter navarro,28
ben cline,28
bin laden,28
sam davis,28
brenberg,28
dimartino booth,28
nicholas,28
