PERSON,Count
donald trump,76988
hillary clinton,71008
clinton,45460
martha,14679
bernie,13600
trump,12208
hillary,8442
marco rubio,7888
mike,7837
bill,7768
hillary clinton's,7748
♪ ♪,7437
harris,7095
bill clinton,6604
obama,6454
john kasich,5634
bernie sanders,5291
john,4903
bush,4866
chris,4512
mitt romney,4437
eric,3750
jenna,3694
jeb bush,3479
reagan,3346
paul,3305
brian,3253
paul ryan,3162
putin,3057
steve,2693
ben carson,2657
donald trump's,2594
tim kaine,2364
chris wallace,2280
abby,2137
rubio,2112
ronald reagan,2070
rick,1987
andrea,1930
david,1888
melissa,1865
james comey,1850
george w. bush,1841
john roberts,1800
kennedy,1753
vladimir putin,1741
joe,1737
chris christie,1730
rudy giuliani,1722
tom,1667
sandra,1641
gregg,1589
comey,1582
tucker,1562
john mccain,1549
carl,1527
elizabeth warren,1520
john kerry,1466
ainsley,1452
scalia,1441
mike pence,1438
jeff,1437
kelly,1435
dana,1415
carson,1368
peter,1364
god,1334
loretta lynch,1276
kellyanne conway,1268
neil,1245
kevin,1243
joe biden,1240
larry,1218
johnson,1207
bill o'reilly,1192
otezla,1147
marco,1133
carl cameron,1084
gary johnson,1066
ben,1012
matt,996
ed henry,985
donald,971
juan,970
huma abedin,962
bret,956
charlie,914
marijuana,909
kerry,901
harry reid,892
bret baier,872
kaine,869
peter doocy,858
michael,848
john podesta,845
jeb,836
nancy,832
kasich,827
castro,821
usaa,794
anthony,792
jennifer griffin,786
charles krauthammer,778
michelle obama,772
doug,769
catherine herridge,751
dr.,748
james rosen,732
elizabeth,728
romney,726
x1,724
jon scott,709
jill stein,709
karl,695
george bush,685
andy,683
al gore,674
bill clinton's,660
monica,652
chuck schumer,647
mitch mcconnell,644
ainsley earhardt,642
tim,641
meghan,639
jon,633
chuck,624
jessica,619
martha maccallum,619
nancy reagan,618
george,615
sarah palin,611
james,611
dana perino,604
rand paul,595
fidel castro,593
heartburn,592
george washington,585
sandra smith,576
jon:,574
nixon,570
cheryl,564
hamilton,559
jenna lee,558
eric bolling,557
jack,556
jim,555
jesus,555
jonathan,546
laura ingraham,545
scott,543
john.,539
tucker carlson,534
scott walker,532
john bolton,532
flynn,527
karl rove,524
erdogan,522
colin kaepernick,518
colin powell,516
jamie,510
david duke,509
patricia stark,506
trulicity,505
jublia,505
antonin scalia,503
bin laden,501
juan williams,494
giuliani,484
scholl,483
janice dean,482
steve bannon,478
jimmy carter,472
maria molina,469
david cameron,469
kristin,468
rick perry,467
eric trump,465
dan,463
michael flynn,451
cruz,449
lee,442
lisa,437
graham,437
anna kooiman,435
jackie ibanez,429
khan,429
warren,429
julie,427
tom shillue,424
harris faulkner,419
jim comey,418
kim,416
omar mateen,415
william,411
isil,407
♪ ♪ ♪,404
jeff sessions,399
jennifer,396
newt gingrich,394
napolitano,392
osama bin laden,392
trumps,387
matt lauer,382
howard kurtz,379
kristin fisher,377
kellyanne,372
laura,364
speaker,363
clayton,361
monica crowley,360
angela merkel,360
williams,357
president,356
chris stirewalt,354
wolf,354
jfk,353
david petraeus,346
pat,346
pope francis,340
jason,338
sam,335
anna,331
bloomberg,329
rick scott,328
maria,323
dave,320
paul manafort,314
taylor,314
sarah,313
john boehner,313
corey lewandowski,313
rick santorum,308
michael james,308
donald j. trump,307
al sharpton,307
♪ tresiba,304
abraham lincoln,303
marco rubio's,303
kevin corke,300
kevin jorgeson,300
maria bartiromo,292
michael bloomberg,292
lindsey graham,291
mike tobin,290
