PERSON,Count
steve,26759
brian,24927
ainsley,21536
donald trump,17309
dana,17172
mike,12798
jillian,12663
hillary clinton,12048
neil,11997
harris,11046
martha,10957
chris,10547
clinton,9782
♪ ♪,7927
trump,7595
bush,7154
paul,6960
nancy,6515
abby,6466
james comey,6205
jeff,6048
eric,5865
putin,5832
kim jong,5486
robert mueller,5390
rick,5033
tucker,4835
michael cohen,4721
kim jong-un,4345
pete,4170
vladimir putin,4109
chuck schumer,3974
kim,3715
john,3649
peter strzok,3605
david,3113
jesse,3076
bill clinton,2849
otezla,2752
john mccain,2733
ford,2564
michael,2560
joe,2514
john roberts,2500
reagan,2444
andrew mccabe,2321
jeanine,2216
comey,2192
arthel,2137
rudy giuliani,2114
flynn,2113
matt,2038
sarah sanders,2035
mitch mcconnell,1989
obama,1944
maria,1936
george w. bush,1917
tom,1907
juan,1884
john bolton,1833
john brennan,1805
christopher steele,1802
graham,1781
lisa page,1751
god,1698
kennedy,1692
john kelly,1679
rick scott,1614
jeff sessions,1604
hillary,1601
cohen,1570
kelly,1557
nancy pelosi,1530
jason,1499
sarah,1499
paul manafort,1480
michael flynn,1463
dana perino,1460
kevin,1444
lindsey graham,1443
joe biden,1407
steve bannon,1382
jessica,1380
paul ryan,1364
devin,1355
hillary clinton's,1353
president,1347
max,1340
elizabeth,1333
brett,1320
bernie,1309
peter,1307
elizabeth warren,1289
dan,1247
peter doocy,1221
xeljanz xr,1215
catherine herridge,1198
ronald reagan,1172
chris wallace,1156
christopher,1156
rand paul,1147
george h.w.,1140
robert mueller's,1137
marijuana,1128
joe manchin,1128
badda boom,1100
jim jordan,1092
laura ingraham,1080
susan collins,1077
ron desantis,1069
jim comey,1068
bob mueller,1054
ed henry,1054
lisa,1047
giuliani,1020
rod rosenstein,1001
barbara bush,997
katie,991
larry,990
bill nelson,975
sandra smith,962
mark zuckerberg,960
john kerry,960
kellyanne conway,948
kristin,945
charlie,944
jesus,929
alan dershowitz,925
jim,906
chuck grassley,881
mike pence,867
dan bongino,867
jonathan,857
bret baier,840
mccain,829
chuck,829
heartburn,794
taylor,790
nelson,788
usaa,787
mollie,786
kevin mccarthy,773
bret,770
loretta lynch,763
billy graham,746
jerry brown,738
mueller,738
schumer,722
martha maccallum,717
mcconnell,713
ed,711
marco rubio,708
♪  tucker,706
bolton,704
tammy,703
larry kudlow,695
scholl,694
karen,687
scott,680
chairman,673
oprah,673
moon,671
juan williams,670
nixon,663
ms-13,661
harris faulkner,659
lee,656
baker,650
laura,647
dr.,641
jedediah,639
anthony,635
claire mccaskill,635
james mattis,635
kevin corke,631
mitt romney,630
carl,624
dave,620
austin,618
rob,617
ben,617
kamala harris,615
macron,614
george bush,607
donald trump's,603
♪ otezla,601
napolitano,599
dick durbin,596
bernie sanders,591
jon scott,583
blasey ford,578
trumps,576
george papadopoulos,576
rachel,570
jackson,569
sarah huckabee,569
alexandria ocasio-cortez,564
