PERSON,Count
steve,26860
brian,25301
ainsley,21261
joe biden,19949
dana,17698
donald trump,15380
neil,13474
nancy,12097
jillian,11547
harris,11023
martha,10940
mike,10561
♪ ♪,10189
chris,8519
elizabeth warren,8085
eric,7135
bernie,7131
hillary clinton,6920
clinton,5649
trump,5487
barr,5167
jedediah,5124
tucker,4880
joe,4732
kamala harris,4616
pete,4607
paul,4277
robert mueller,3943
john,3808
bill barr,3704
david,3566
kim,3184
nancy pelosi,3146
warren,3075
arthel,3071
jesse,3040
william barr,3008
bernie sanders,2999
otezla,2850
james comey,2727
biden,2702
rick,2686
rudy giuliani,2642
chuck schumer,2482
kim jong,2455
michael cohen,2451
alexandria ocasio-cortez,2371
max,2347
♪ liberty,2335
mitch mcconnell,2285
maria,2265
jerry nadler,2230
jeff,2163
bill clinton,2129
juan,2056
john bolton,2022
matt,1955
john roberts,1931
tom,1929
jessica,1815
kevin,1796
bush,1781
lindsey graham,1763
michael,1741
joe biden's,1679
zelensky,1660
dan,1620
jason,1613
graham,1593
god,1547
putin,1547
kim jong-un,1545
dana perino,1542
kristin,1500
jeffrey epstein,1443
peter doocy,1417
ilhan omar,1416
marijuana,1407
obama,1359
lisa,1357
reagan,1350
giuliani,1344
vladimir putin,1299
usaa,1216
nixon,1198
bob mueller,1194
hillary,1155
katie,1151
taylor,1104
chris wallace,1081
michael bloomberg,1069
christopher steele,1065
omar,1039
laura ingraham,1026
andrew mccabe,1013
boris johnson,1012
jim jordan,1008
jerry,1006
cohen,993
peter strzok,989
peter,974
dan bongino,973
catherine herridge,969
johnson,968
devin,963
mcconnell,937
kennedy,932
president,917
charlie,914
howard,906
john durham,894
sandra smith,891
jim comey,889
tammy,887
laura,881
jeanine,862
kevin mccarthy,861
bolton,852
erdogan,849
mueller,847
maria ramirez,843
kellyanne conway,842
bloomberg,833
george w. bush,832
ed,825
adam schiff,823
hillary clinton's,811
gillian,807
mitt romney,801
♪  tucker,800
ronald reagan,799
bill de blasio,788
larry,785
john brennan,782
scholl,781
dean,777
ken starr,772
jonathan,771
robert mueller's,767
roger stone,744
comey,742
mike pence,734
sarah sanders,733
mick mulvaney,715
bret baier,715
castro,702
andy,689
bret,684
chairman,674
badda boom,671
ed henry,670
sarah,666
mavyret,662
heartburn,660
flynn,660
lisa page,655
chuck,649
jussie smollett,649
maduro,644
robert,638
karl,632
harris faulkner,630
michael horowitz,629
martha maccallum,625
x1,624
kevin corke,618
bill,614
tom homan,605
cory booker,604
charles payne,602
julian castro,600
elizabeth,597
jon scott,592
jeff paul,592
jesus,587
gregg,582
george papadopoulos,576
jonathan hunt,576
doug collins,574
donna,572
tim,571
joe biden.,570
john solomon,561
adam,560
juan williams,558
♪ ♪ ♪,558
abby,557
donald trump's,556
jim,556
andrew yang,553
rob,551
kristin fisher,550
♪ safelite repair,538
dr.,536
jennifer griffin,523
andy mccarthy,522
rand paul,521
colin kaepernick,517
benjamin netanyahu,516
patrick,514
janice dean,506
howard schultz,505
lawrence jones,505
paul manafort,501
karen,498
alex,496
richard nixon,496
garrett tenney,494
larry kudlow,488
william,486
ralph northam,483
christopher,483
hyde,482
john mccain,478
maria bartiromo,476
matt finn,476
george washington,470
melissa,464
pete buttigieg,461
horowitz,460
doug,459
ben,458
trumps,457
benjamin hall,456
♪  sean,456
alan dershowitz,455
jon,452
♪,446
carl,446
mike tobin,443
nicolas maduro,443
michael avenatti,438
jack keane,436
don mcgahn,431
greg,428
mark zuckerberg,427
jeff bezos,427
bill taylor,422
steve harrigan,420
tucker carlson,418
adam klotz,417
william la jeunesse,417
jennifer,415
john kerry,414
lee,409
marco rubio,406
michael flynn,403
brian kilmeade,401
mark meredith,400
xeljanz xr,395
brett,395
rich edson,393
nadler,391
schumer,386
gavin newsom,385
tammy bruce,380
karl rove,379
tom brady,378
john ratcliffe,377
john smith,375
williams,374
martin,371
don,365
james,363
anthony,361
donald trump jr.,358
jon:,351
john dean,348
mark esper,348
