PERSON,Count
jim,5028
joe,4159
larry,3876
carl,3716
david,3189
john,3079
♪ ♪,2782
rick,2630
mike,2622
brian,2194
steve,2000
rick santelli,1811
jim cramer,1742
ben bernanke,1738
andrew,1583
jeff,1571
smith,1402
dan,1373
carl icahn,1350
bernanke,1318
maria,1317
tim,1317
michael,1250
kelly,1178
ross,1150
warren,1136
obama,1054
simon,1002
jpmorgan,977
josh lipton,964
paul,948
jamie dimon,939
tim cook,931
phil lebeau,916
bob pisani,911
chris,896
usaa,831
tom,762
john harwood,751
bob,744
phil,701
michael dell,701
steve liesman,698
robert,692
kevin,687
andrew ross,684
janet yellen,667
maria bartiromo,650
jim.,645
moo ],643
peter,638
john boehner,634
jack,610
scott,609
david faber,605
melissa lee,604
joe kernen,592
ben,590
dave,584
johnson,579
karen,575
cialis tadalafil,575
putin,557
bush,553
bill ackman,535
ron johnson,531
diana,506
mary thompson,505
aaron,495
sharon epperson,479
larry kudlow,477
julia boorstin,466
courtney reagan,461
jack lew,460
tyler,459
sharon,458
reagan,456
jane wells,451
bill,446
derrick chan,446
angela merkel,445
matt,442
harry reid,440
robert frank,438
eric,425
clinton,410
michelle,404
carl quintanilla,402
anthony,402
max,398
scott wapner,382
dragon,373
neil,368
mark zuckerberg,361
michelle caruso-cabrera,343
josh,335
sam,328
wiggle,325
williams,310
charles schwab,302
jimmy,300
martin,292
ken,286
melissa,285
diana olick,285
steve cohen,283
bloomberg,282
martha stewart,279
eamon javers,278
dan loeb,277
paul ryan,275
kick!,271
fiona,267
kelly evans,267
josh brown,263
john kerry,261
monica santiago,261
jamie,260
kerry,252
lee,252
julia,251
mellon,251
cramer,250
zuckerberg,246
ben bernanke's,244
anthony ],242
jackie,241
kohl,240
amelia,237
discontinue androgel,236
barry,236
jonathan,228
meredith stoddard,227
jackie deangelis,225
alan,221
brian sullivan,220
boehner,217
charlie,216
james,211
ron,210
nana,210
don,206
david cameron,204
carter,202
chairman,202
patrick,202
jane,202
bernie,201
alex,201
marijuana,198
bill clinton,198
colin beck,198
george,196
kate kelly,196
michael kors,195
♪ nespresso,195
maestro,193
jerry,192
